article_id,source_id,source_name,author,title,description,url,url_to_image,published_at,published_at_parsed,content,article_type,category,title_length,description_length,content_length,estimated_word_count,has_image,has_author,published_year,published_month,published_day,published_hour,published_day_of_week,published_week,published_date,title_word_count,description_word_count,content_category,engagement_score,created_at,updated_at
-7283850775090349670,,Kotaku,Kenneth Shepard,NBA 2K26 Players Are Making Bloody Charlie Kirk Characters And Taking Them Online - Kotaku,"The character creator has neck tattoo options that you can turn blood red, and one thing led to another",https://kotaku.com/nba-2k26-charlie-kirk-character-creator-neck-tattoo-2000629891,https://kotaku.com/app/uploads/2025/09/image-10-1200x675.jpg,2025-09-29T15:48:10Z,2025-09-29 15:48:10.000000,"People using video game character creators to make real-world people is nothing new. As character creators get better, people are making nearly 1:1 recreations of celebrities, characters from other g… [+1958 chars]",headlines,,90,103,214,32,1,1,2025,9,29,15,Monday,40,2025-09-29,15,19,Sports,958,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
-7213899038827264666,,Kotaku,John Walker,The Very Finest Cosplay Fits From New York’s Anime NYC 2025 - Kotaku,"With outfits from Kpop Demon Hunters, Resident Evil and Castlevania",https://kotaku.com/cosplay-anime-nyc-2025-kpop-demon-hunters-2000630188,https://kotaku.com/app/uploads/2025/09/main-4.jpg,2025-09-30T14:05:50Z,2025-09-30 14:05:50.000000,"Anime NYC is an annual New York-based event to celebrate all things anime and related Japanese pop culture. It purports to be the largest anime convention on the East Coast, with over one-hundred-tho… [+945 chars]",headlines,,68,67,213,35,1,1,2025,9,30,14,Tuesday,40,2025-09-30,13,10,General,331,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
-7178741235263447678,,Variety,Thania Garcia,Lola Young Cancels All Upcoming Events to ‘Work on Myself’: ‘I Hope You’ll Give Me a Second Chance’ - Variety,Rising singer-songwriter Lola Young has announced she's stepping away from performing to focus on her recovery after collapsing on stage.,https://variety.com/2025/music/news/lola-young-cancels-all-events-work-on-myself-1236535028/,https://variety.com/wp-content/uploads/2025/09/GettyImages-2234197496.jpg?crop=0px%2C34px%2C5000px%2C2813px&resize=1000%2C563,2025-09-30T17:01:00Z,2025-09-30 17:01:00.000000,Lola Young has announced she is stepping away from performing to focus on her health. This comes after British singer-songwriter collapsed onstage during her performance at the All Things Go festival… [+1355 chars],headlines,,109,137,214,33,1,1,2025,9,30,17,Tuesday,40,2025-09-30,20,20,General,33,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
-7052062466318641240,the-times-of-india,The Times of India,Sahil Malhotra,"BCCI demands Asia Cup trophy during heated ACC meet, chair Mohsin Naqvi 'beats around bush' - The Times of India","Cricket News: During an Asian Cricket Council (ACC) meeting in Dubai, attended by BCCI representatives Rajeev Shukla and Ashish Shelar, ACC chair Mohsin Naqvi avoid",https://timesofindia.indiatimes.com/sports/cricket/asia-cup/bcci-demands-asia-cup-trophy-during-heated-acc-meet-chair-mohsin-naqvi-beats-around-bush/articleshow/124237160.cms,"https://static.toiimg.com/thumb/msid-124237172,width-1070,height-580,imgsize-28458,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",2025-09-30T13:52:00Z,2025-09-30 13:52:00.000000,"Navratri 2025: Shraddha Kapoor, Alia Bhatt, and other divas' inspired pink ethnic looks for day 9",headlines,,112,164,97,16,1,1,2025,9,30,13,Tuesday,40,2025-09-30,20,25,AI,720,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
-7038659683960023863,,Boston Herald,Tribune News Service,She thought she was talking to her favorite celebrity. It cost her everything,The rapidly advancing world of artificial intelligence and deepfakes has given scammers powerful new weapons.,https://www.bostonherald.com/2025/09/30/ai-deepfakes-romance-scams/,https://www.bostonherald.com/wp-content/uploads/2025/09/202509290415MCT_____PHOTO____US-NEWS-CELEBRITY-ROMANCE-SCAM-DMT-1.jpg?w=1024&h=566,2025-09-30T16:55:49Z,2025-09-30 16:55:49.000000,"By Hannah Fry, Los Angeles Times
LOS ANGELES Abigail Ruvalcaba was intrigued when a handsome daytime soap opera actor shed been watching for years reached out to her in a Facebook message.
His rugg… [+12689 chars]",headlines,,77,109,215,36,1,1,2025,9,30,16,Tuesday,40,2025-09-30,13,15,Entertainment,574,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
-7022285408435345350,,Hackaday,Elliot Williams,"2025 Hackaday Speakers, Round One! And Spoilers",Supercon is the Ultimate Hardware Conference and you need to be there! Just check out this roster of talks that will be going down. We’ve got something for everyone out there in the Hackday u…,https://hackaday.com/2025/09/30/2025-hackaday-speakers-round-one-and-spoilers/,https://hackaday.com/wp-content/uploads/2025/09/2025_supercon_header.png,2025-09-30T17:00:34Z,2025-09-30 17:00:34.000000,"Supercon is the Ultimate Hardware Conference and you need to be there! Just check out this roster of talks that will be going down. We’ve got something for everyone out there in the Hackday universe,… [+5543 chars]",headlines,,47,192,214,37,1,1,2025,9,30,17,Tuesday,40,2025-09-30,7,35,General,96,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
-6938173474038330169,,Acme Packing Company,Justis Mosqueda,PFF gives Packers defender horrible grade vs. Cowboys - Acme Packing Company,Green Bay DT Nazir Stackhouse has the lowest grade of any Packer in a single game in 2025.,https://www.acmepackingcompany.com/green-bay-packers-news/71850/pff-gives-packers-defender-horrible-grade-vs-cowboys,https://platform.acmepackingcompany.com/wp-content/uploads/sites/3/2025/09/gettyimages-2235570162.jpg?quality=90&strip=all&crop=0%2C10.737993480042%2C100%2C78.524013039915&w=1200,2025-09-30T13:59:36Z,2025-09-30 13:59:36.000000,"Up until the end of the third quarter of Sunday Night Football, the Green Bay Packers had surrendered one drive of over 15 yards against the Dallas Cowboys. Starting with the final drive of the third… [+1950 chars]",headlines,,76,90,214,38,1,1,2025,9,30,13,Tuesday,40,2025-09-30,12,18,General,373,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
-6915319523586686160,,Eurogamer.net,Eurogamer,"Halo Studios revealing more on next projects (yes, plural) at next month's World Championship event - Eurogamer",,https://www.eurogamer.net/halo-studios-revealing-more-on-next-projects-yes-plural-at-next-months-world-championship-event,,2025-09-30T15:24:59Z,2025-09-30 15:24:59.000000,,headlines,,111,0,0,0,0,1,2025,9,30,15,Tuesday,40,2025-09-30,17,0,Sports,701,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
-6790592143016530471,,San Francisco Chronicle,G. Allen Johnson,Castro Theatre to reopen with a Sam Smith residency. Here’s how to get tickets - San Francisco Chronicle,"After a $41M renovation, the Castro Theatre plans to reopen with an eight-night Sam Smith residency.",https://www.sfchronicle.com/entertainment/article/sam-smith-castro-theatre-residency-21074558.php,https://s.hdnux.com/photos/01/40/21/50/25238065/5/rawImage.jpg,2025-09-30T15:25:17Z,2025-09-30 15:25:17.000000,"The Castro Theatre is set to reopen in February 2026 with an eight-concert residency by the British singer Sam Smith.
Loren Elliott/For the S.F. Chronicle
After being dark for two years, the Castro… [+3381 chars]",headlines,,104,100,214,35,1,1,2025,9,30,15,Tuesday,40,2025-09-30,18,16,General,574,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
-6740379695425584940,,NewOrleansSaints.com,Unknown,NFL announces kickoff time change for October 12 Saints-Patriots matchup - New Orleans Saints | NewOrleansSaints.com,Saints' Week 6 game moves to noon vs. New England,https://www.neworleanssaints.com/news/nfl-kickoff-october-12-saints-patriots-schedule-time-change,https://static.clubs.nfl.com/image/private/t_editorial_landscape_12_desktop/saints/yqkdvdjubsshupoeoziz,2025-09-30T05:37:43Z,2025-09-30 05:37:43.000000,,headlines,,116,49,0,0,1,0,2025,9,30,5,Tuesday,40,2025-09-30,16,10,AI,648,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
-6674457736363962519,,GlobeNewswire,Pixalate,Pixalate Exposes Widespread COPPA Violations in New Report: 99% of U.S.-Registered Apple App and Google Play Store Likely Child-Directed Apps Fail to Obtain Required Verifiable Parental Consent (VPC); Personal Info Shared in Ad Bid Stream,"According to Pixalate's research, Google Ad Exchange is listed in 90% of likely non-compliant apps' ads.txt files (apps enabled for advertising), Meta/Facebook in 58%, and AppLovin in 54% According to Pixalate's research, Google Ad Exchange is listed in 90% o…",https://www.globenewswire.com/news-release/2025/09/30/3158955/0/en/Pixalate-Exposes-Widespread-COPPA-Violations-in-New-Report-99-of-U-S-Registered-Apple-App-and-Google-Play-Store-Likely-Child-Directed-Apps-Fail-to-Obtain-Required-Verifiable-Parent.html,https://ml.globenewswire.com/Resource/Download/0124c010-09d5-402d-839d-4ca1ac736a66,2025-09-30T16:40:00Z,2025-09-30 16:40:00.000000,"London, Sept. 30, 2025 (GLOBE NEWSWIRE) --  Pixalate
, the leading global platform for ad fraud protection, privacy, and compliance analytics, today released its Q2 2025 report
. The report exclusi… [+5940 chars]",headlines,,238,260,214,33,1,1,2025,9,30,16,Tuesday,40,2025-09-30,35,40,AI,745,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
-6542929390780403087,,NPR,,The MLB postseason begins Tuesday. Who should you root for to win a World Series? - NPR,"Twelve teams will enter October, but only one team will leave (with a ring). You can root for the three franchises that have never won a title before … or you can pull for the Yankees or Dodgers.",https://www.npr.org/2025/09/30/nx-s1-5557394/mlb-2025-playoffs-yankees-red-sox-brewers-padres-mariners,https://npr.brightspotcdn.com/dims3/default/strip/false/crop/2957x1663+0+0/resize/1400/quality/100/format/jpeg/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2F11%2Ffa%2F962e87ab4ded9bd35ecce44a1ba1%2Fgettyimages-2237657411.jpg,2025-09-30T09:00:00Z,2025-09-30 09:00:00.000000,"October baseball is here a day early, with Major League Baseball's first postseason games scheduled to begin Tuesday afternoon.
It's a wide-open field this postseason with no clear favorites like la… [+7475 chars]",headlines,,87,195,214,33,1,0,2025,9,30,9,Tuesday,40,2025-09-30,17,38,General,344,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
-6294355367050524248,,Variety,Daniel D'Addario,"How Charlie Hunnam Became the Serial Killer From Hell: Inside the Voice Recordings, Psychotic Breakdowns and Terrifying Murders in Ryan Murphy’s New ‘Monster’ - Variety",Charlie Hunnam graces the cover of Variety and talks resurrecting an infamous serial killer for Ryan Murphy's 'Monster' Season 3.,https://variety.com/2025/tv/features/charlie-hunnam-ed-gein-monster-interview-1236534076/,https://variety.com/wp-content/uploads/2025/09/Charlie-Hunnam-Variety-Cover-Story-2.jpg?crop=0px%2C645px%2C1500px%2C842px&resize=1000%2C563,2025-09-30T15:00:00Z,2025-09-30 15:00:00.000000,"In “Monster: The Ed Gein Story,” you see the titular serial killer long before you hear him. Silently, Ed Gein — whose on-screen avatars have haunted American pop culture since his pattern of murder … [+23458 chars]",headlines,,168,129,215,37,1,1,2025,9,30,15,Tuesday,40,2025-09-30,25,20,General,805,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
-6241736194794717183,,CNBC,Pia Singh,"OpenAI deal puts Etsy at the 'leading edge of agentic commerce,' BTIG says - CNBC","""Investors are clearly paying for more than just the immediate impact of this transaction,"" analyst Marvin Fong wrote in a note.",https://www.cnbc.com/2025/09/30/openai-deal-puts-etsy-at-the-leading-edge-of-agentic-commerce-btig-says.html,https://image.cnbcfm.com/api/v1/image/108178340-1753793027349-gettyimages-2216761104-ETSY_MARKETPLACE.jpeg?v=1759247555&w=1920&h=1080,2025-09-30T15:32:20Z,2025-09-30 15:32:20.000000,,headlines,,81,128,0,0,1,1,2025,9,30,15,Tuesday,40,2025-09-30,15,21,AI,565,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
-6156404235347470372,,GlobeNewswire,Tealium Inc.,Tealium recognized in Snowflake’s Modern Marketing Data Stack for powering real-time engagement via bi-directional data flows,"Tealium and Snowflake empower joint customers to activate high-quality, privacy-compliant data in real time, fueling AI-driven analytics and marketing strategies Tealium and Snowflake empower joint customers to activate high-quality, privacy-compliant data in…",https://www.globenewswire.com/news-release/2025/09/30/3158974/0/en/Tealium-recognized-in-Snowflake-s-Modern-Marketing-Data-Stack-for-powering-real-time-engagement-via-bi-directional-data-flows.html,https://ml.globenewswire.com/Resource/Download/1c3e1b12-ee3c-43b2-ad7b-170392f92855,2025-09-30T17:02:00Z,2025-09-30 17:02:00.000000,"San Diego, Sept. 30, 2025 (GLOBE NEWSWIRE) -- Tealium
 today announced that it has been recognized by Snowflake
, the AI Data Cloud company, as a One to Watch in the Activation and Delivery for Own… [+4115 chars]",headlines,,125,260,214,38,1,1,2025,9,30,17,Tuesday,40,2025-09-30,16,32,Finance,743,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
-6092570735149139855,,Hollywood Reporter,David Rooney,'Play Dirty' Review: Mark Wahlberg in Shane Black's Ho-Hum Heist Caper - The Hollywood Reporter,"LaKeith Stanfield, Rosa Salazar, Keegan-Michael Key and Tony Shalhoub also star in Amazon Prime’s action-thriller based on Donald E. Westlake’s ‘Parker’ novels.",http://www.hollywoodreporter.com/movies/movie-reviews/play-dirty-review-mark-wahlberg-shane-black-amazon-prime-1236386882/,https://www.hollywoodreporter.com/wp-content/uploads/2025/09/Mateo_Gabriel_Alvarado_Grofield_LaKeith_Stanfield_Zen_Rosa_Salazar_Colonel_Ortiz_Hemky_Madera_and_Parker_Mark_Wahlberg_in_PLAY_DIRTY__Photo_Credit__Jasin_Boland_Prime__Amazon_Content_Services_LLC_3000-H-2025.jpg?w=1296&h=730&crop=1,2025-09-30T15:50:29Z,2025-09-30 15:50:29.000000,There are several questions you might ask yourself while watching Play Dirty: Why is it that streaming services continue to assemble name casts and throw tens of millions at projects that are synthet… [+6803 chars],headlines,,95,160,214,35,1,1,2025,9,30,15,Tuesday,40,2025-09-30,15,22,General,503,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
-6000046362130855390,,Deadline,Dade Hayes,"In YouTube TV Carriage Battles, Media Companies Say Tech Giant Is After Their Streaming Lunch Money - Deadline","YouTube TV has clashed with NBCUniversal and other programmers by demanding to ""ingest"" streaming programming into its user interface.",http://deadline.com/2025/09/youtube-tv-streaming-deals-1236557290/,https://deadline.com/wp-content/uploads/2025/09/youtube-tv.jpg?w=1024,2025-09-30T14:15:00Z,2025-09-30 14:15:00.000000,"Having rapidly grown from startup to dominant pay-TV operator, YouTube TV now appears to be looking to level up again by incorporating partners’ streaming programming directly into its user interface… [+6880 chars]",headlines,,110,134,214,32,1,1,2025,9,30,14,Tuesday,40,2025-09-30,18,19,General,92,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
-5997293722526430311,msnbc,MSNBC,Allison Detzel,Rory McIlroy blasts Americans’ ‘unacceptable and abusive’ behavior at Ryder Cup - MSNBC News,Rory McIlroy is speaking out after he was targeted by American fans attending the 2025 Ryder Cup. Trump also made an appearance at the golf event.,https://www.msnbc.com/top-stories/latest/rory-mcilroy-ryder-cup-abusive-behavior-golf-trump-rcna234539,"https://media-cldnry.s-nbcnews.com/image/upload/t_nbcnews-fp-1200-630,f_auto,q_auto:best/rockcms/2025-09/250929-Rory-McIlroy-Ryder-Cup-gk-f38d1d.jpg",2025-09-29T21:37:25Z,2025-09-29 21:37:25.000000,"On the heels of Team Europes 15-13 victory against the United States at the 2025 Ryder Cup, one of golfs biggest stars, Rory McIlroy, condemned the unacceptable and abusive behavior he witnessed duri… [+2176 chars]",headlines,,92,146,214,35,1,1,2025,9,29,21,Monday,40,2025-09-29,14,26,General,593,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
-5933780692535886615,,cleveland.com,"Mary Kay Cabot, cleveland.com",Why it’s time for the Browns to start Dillon Gabriel over Joe Flacco beginning Sunday in London vs. the Vikin - Cleveland.com,The Browns should turn the offense over to rookie quarterback Dillon Gabriel beginning Sunday in London.,https://www.cleveland.com/browns/2025/09/why-its-time-for-the-browns-to-start-dillon-gabriel-over-joe-flacco-beginning-sunday-in-london-vs-the-vikings-mary-kay-cabot.html,https://www.cleveland.com/resizer/v2/WLX7Q6Y3VBCFPFM54QA2IPPVCY.JPG?auth=801eb518d77cbeb96c8f1ad76ece328644a9cc6d07e3394cc7a40453dfb44382&width=1280&smart=true&quality=90,2025-09-29T17:49:00Z,2025-09-29 17:49:00.000000,,headlines,,125,104,0,0,1,1,2025,9,29,17,Monday,40,2025-09-29,22,16,General,773,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
